Gene,log2FC_metabR_v_metabS,t,p,FDR
Zm00001d007197,0.372488467833632,1.5158188285484766,0.1351963331153632,0.4542859180302181
Zm00001d037028,0.3850719213462752,1.5195810204756561,0.1352153382847199,0.4542859180302181
Zm00001d000300,0.4512293048205005,1.5161342405063676,0.1352326141878076,0.4542859180302181
Zm00001d047754,-0.27493113832432137,-1.5155571103493957,0.13532242827581065,0.45443200966564984
Zm00001d012934,-0.3292049962394765,-1.5241152180666122,0.13532715317422453,0.45443200966564984
Zm00001d053957,0.4019143226558848,1.5177849881336158,0.13535333731933263,0.45443200966564984
Zm00001d014278,-0.46169879516129386,-1.5156725757225205,0.13537122741958324,0.45443200966564984
Zm00001d025362,-0.4509491893703901,-1.515562405448836,0.1353810332665146,0.45443200966564984
Zm00001d022058,0.3779444248116969,1.5174678788969809,0.1354339626494001,0.4545392168645552
Zm00001d010825,-0.4107635368877487,-1.5149599395294266,0.13547821564127746,0.4545808764771408
Zm00001d005468,-0.4438760836279658,-1.515758623282883,0.13549522855410412,0.4545808764771408
Zm00001d034797,-0.3748648891765254,-1.5148482463943873,0.13552278926084443,0.4545808764771408
Zm00001d012849,0.38811066782430115,1.5155187128556127,0.13553034721235896,0.4545808764771408
Zm00001d026284,0.3616031350647271,1.514682957932214,0.1356007152597571,0.4547464593828062
Zm00001d035794,-0.3111662852566073,-1.5274518636965058,0.13570610983360765,0.4550066013559224
Zm00001d021889,-0.44935950755855963,-1.520170146677725,0.13574340177447394,0.4550066013559224
Zm00001d021791,-0.43529005415352007,-1.5146667706120482,0.1357986894513889,0.4550066013559224
Zm00001d032578,0.37782093059178523,1.5133547976361263,0.1358133719947004,0.4550066013559224
Zm00001d003549,0.2806011895744996,1.5140441235415452,0.13581428842412763,0.4550066013559224
Zm00001d052180,0.21077749333300577,1.5155943042463642,0.13582874720384328,0.4550066013559224
Zm00001d012823,0.4610388887781971,1.5175491654221007,0.13584149134590698,0.4550066013559224
Zm00001d007288,0.6763838890174574,1.5135397783246085,0.1358565333033795,0.4550066013559224
Zm00001d035859,0.2800210531126748,1.5140404606780495,0.13588850458046073,0.4550066013559224
ENSRNA049466657,-0.23388991394530934,-1.5192121713081073,0.13590651792445924,0.4550066013559224
Zm00001d046755,-0.41341776892344284,-1.5131286266129143,0.1359094253980838,0.4550066013559224
Zm00001d051334,0.33097945431657677,1.5208445290116794,0.135963671981294,0.45511784712984077
Zm00001d027376,-0.2797988823541844,-1.5190941065495447,0.13598622738861466,0.45512299348888124
Zm00001d045383,0.3028638343851129,1.5132164212149468,0.13606290282311012,0.4553092408795591
Zm00001d041362,-0.5184382748268161,-1.5126436572945883,0.13612530696191677,0.45544768185311274
Zm00001d018247,0.5259986955003715,1.5120313474790048,0.13622775189654016,0.45562899125298517
Zm00001d044802,-0.2278102400161267,-1.5158224381436758,0.1362283266259356,0.45562899125298517
Zm00001d048089,-0.23489048264542567,-1.5201393941731058,0.13624262114912158,0.45562899125298517
Zm00001d048729,0.21431575561630095,1.513993349157466,0.13647160656588922,0.4563243002745159
Zm00001d006646,-0.19881847443837447,-1.5139706635816184,0.13658029968300384,0.45651987955623585
Zm00001d038263,0.3815681549388952,1.512999286359742,0.13658894078224218,0.45651987955623585
Zm00001d021127,-0.4199414918675015,-1.5122431038808188,0.13660380645799078,0.45651987955623585
Zm00001d011459,-0.37804444907858015,-1.51049573955966,0.1366144277973773,0.45651987955623585
Zm00001d039355,-0.352595064989512,-1.5105228125393004,0.13665324897025907,0.4565791472306728
Zm00001d008305,0.5552083607328391,1.5126430312611148,0.13672835869111397,0.45675962343372134
Zm00001d053273,-0.3257655285025107,-1.5194257125568578,0.13686166958186216,0.45713444286991256
Zm00001d052294,-0.3367926258228411,-1.5102753790187469,0.13698667347452645,0.4573748403819003
Zm00001d048190,0.5950992683811669,1.5095047148762224,0.13702808205728456,0.4573748403819003
Zm00001d044022,-0.34337627701507745,-1.508479468070725,0.13705338612655493,0.4573748403819003
Zm00001d020496,0.24687877569385475,1.5125056382163258,0.13707478080223223,0.4573748403819003
Zm00001d044501,0.22697387332152086,1.510103861666306,0.1370779054442528,0.4573748403819003
Zm00001d005324,-0.43841309840535203,-1.5093427951924028,0.13708003895187212,0.4573748403819003
Zm00001d029758,0.5502369280413144,1.5083100716889888,0.13710332939504047,0.4573748403819003
Zm00001d031706,0.44381850493701847,1.5082370814036719,0.13711765764205155,0.4573748403819003
Zm00001d041471,-0.43677688484548804,-1.509028461908072,0.13712373989836965,0.4573748403819003
Zm00001d035056,0.40393828823331446,1.5084071600766007,0.13715609618107819,0.45741230659249454
Zm00001d046534,-0.388954527464062,-1.5083770818589497,0.13722017990284233,0.457549512110833
Zm00001d025239,0.2710296626021629,1.507928973700815,0.1372394976059786,0.457549512110833
Zm00001d034074,-0.4565502246749156,-1.5086676602182323,0.13727641367100402,0.45760213387190907
Zm00001d050202,0.3601481734492893,1.5079749235066535,0.13733801819542366,0.45773702416556933
Zm00001d052713,-0.387106940270463,-1.5073269676784455,0.13738970935211964,0.4578388375362879
Zm00001d000364,-0.13561288631532664,-1.5098404288096197,0.13750609167462838,0.45793975733031284
Zm00001d000001,0.6803017321664191,1.5093581077794107,0.13751625582675314,0.45793975733031284
Zm00001d042268,-0.46322104534942055,-1.5071110020119465,0.13752155189809226,0.45793975733031284
Zm00001d043826,-0.19888378856882802,-1.5076814268640455,0.13755561529220695,0.45793975733031284
Zm00001d013405,-0.3220741670316194,-1.5217472376052825,0.13756131142255712,0.45793975733031284
Zm00001d004819,-0.25848224059334657,-1.5070118269086976,0.13757337856136606,0.45793975733031284
Zm00001d052027,-0.3653478128865659,-1.5110329191615384,0.1375838586592938,0.45793975733031284
Zm00001d013519,-0.2530879340148676,-1.5132742503763834,0.1375891780359756,0.45793975733031284
Zm00001d046743,-0.4642090747636267,-1.5062139876531524,0.13763380429843428,0.45795078814792417
Zm00001d041624,0.571740194540383,1.5080425727942603,0.13763478938148566,0.45795078814792417
Zm00001d016892,-0.4026770725706532,-1.5182863119288394,0.13778542044392092,0.45828875621368764
Zm00001d037198,-0.2798497120575678,-1.5067381980017303,0.13778888187254834,0.45828875621368764
Zm00001d012907,-0.5529185993121648,-1.5135996673333014,0.1378336428869027,0.45828875621368764
Zm00001d021954,-0.34971510277241347,-1.5095409789101895,0.13787313735391243,0.45828875621368764
ENSRNA049478177,-0.19635265798385781,-1.5121482849734098,0.13789651721183707,0.45828875621368764
Zm00001d026064,-0.34557888537904025,-1.5056836775833644,0.13789972635847858,0.45828875621368764
Zm00001d022427,-0.3876013186770848,-1.505763511345893,0.13792635961393512,0.45828875621368764
Zm00001d053808,-0.3474605218228235,-1.5052094086659673,0.13792671278023325,0.45828875621368764
Zm00001d030217,-0.3403197958891333,-1.5140613075163005,0.137926841426277,0.45828875621368764
Zm00001d043423,0.24547225601069805,1.5046944896265615,0.1381090974170088,0.4588239330266813
Zm00001d010190,-0.5019022614847497,-1.507339451524876,0.13816760922527493,0.4589479076797213
Zm00001d051063,-0.38151506968662297,-1.5054210122638392,0.13821015142835852,0.4590188065996435
Zm00001d042753,0.4008829252756789,1.5050340134341837,0.13823836031859268,0.459042087768564
Zm00001d037010,0.6019022043091811,1.5066735618117633,0.13829601183171955,0.45910724917606877
Zm00001d007836,0.38897205437161075,1.506359405004219,0.1383003872899001,0.45910724917606877
Zm00001d012446,-0.26581772444291296,-1.5033421649350611,0.13845091164697076,0.4595364869410645
Zm00001d021242,-0.31112873496974247,-1.5029233697090834,0.13848686228163537,0.45958536641326164
Zm00001d052967,-0.4201110467385849,-1.5039731706779196,0.1385625173205009,0.45976597457219226
Zm00001d005699,0.28351551931262375,1.5022744598752549,0.13865290247671544,0.45999539608254886
Zm00001d032811,0.35536874585175404,1.504095528504353,0.13872797870121611,0.4601739661146038
Zm00001d044903,-0.33159665310359276,-1.5117216506902833,0.13881777766328887,0.46040131069395884
Zm00001d005253,-0.3906764351807164,-1.5013812136165046,0.13889456059682417,0.4605854234553799
Zm00001d030877,-0.3641757720503962,-1.5054706626544645,0.13895602860074951,0.4607089959186582
Zm00001d052268,-0.5423517556437858,-1.5039397092957036,0.138993492637072,0.4607089959186582
Zm00001d024715,-0.3457712050249082,-1.5005391488235755,0.13909404375978207,0.4607089959186582
Zm00001d002580,-0.27280920146321996,-1.5004018340934047,0.1391529746515304,0.4607089959186582
Zm00001d032992,-0.4076012333647512,-1.5005896098760774,0.13915942472422171,0.4607089959186582
Zm00001d002899,-0.25811611651960964,-1.5073428307552408,0.13919600254415027,0.4607089959186582
Zm00001d013857,0.5715856024776101,1.501487246390673,0.1391980365291834,0.4607089959186582
Zm00001d027267,-0.3770204654707978,-1.5056397881553698,0.1392033336102227,0.4607089959186582
Zm00001d018282,0.23029104514297483,1.5026376087031978,0.13920649014115014,0.4607089959186582
Zm00001d002891,-0.3755597653049594,-1.5012412945272975,0.13920762178791612,0.4607089959186582
Zm00001d032530,0.2019921138623646,1.5000821539995908,0.13921202781885453,0.4607089959186582
Zm00001d045611,0.24591538734751683,1.502108444711281,0.13921747657021674,0.4607089959186582
Zm00001d042572,-0.3513441850851853,-1.5025254702170707,0.13922782892081773,0.4607089959186582
Zm00001d017601,-0.34072609559297273,-1.510137083203605,0.13923983777387317,0.4607089959186582
Zm00001d019475,-0.17735419972802646,-1.5005731970355185,0.13925096417694735,0.4607089959186582
Zm00001d022758,0.3596856963574157,1.4997407136601588,0.13931216831673343,0.46084107741071584
Zm00001d014526,-0.3685151167100287,-1.5069808943582894,0.1393368566822882,0.4608523437602366
Zm00001d009517,-0.36126808998053583,-1.4997184562452617,0.13940093793543096,0.4609801446201075
Zm00001d029258,-0.3917424443803633,-1.4996010369791835,0.13945667839231854,0.4609801446201075
Zm00001d048629,-0.40191759080532596,-1.4994681235292884,0.13945707093719523,0.4609801446201075
Zm00001d049494,0.25688129627023537,1.5032499041376581,0.13946065056831644,0.4609801446201075
Zm00001d052439,-0.3363731977525637,-1.51081657751117,0.13951917433103325,0.4611032052753654
Zm00001d013825,-0.42061682649619536,-1.4992915759893093,0.13957195974340872,0.4612049336606286
Zm00001d049160,-0.40607149187264113,-1.4987882711529008,0.13959694729390004,0.4612049336606286
Zm00001d007363,-0.7986223193683948,-1.4994323389684956,0.13961385148912073,0.4612049336606286
Zm00001d017670,-0.2792180893844034,-1.4980452985807495,0.1397453101658887,0.46151740547165365
Zm00001d031023,-0.16723572065274245,-1.499166889587876,0.13975106805567714,0.46151740547165365
Zm00001d008067,-0.4146167881190296,-1.4978870781345426,0.13978145093258132,0.4615225103238015
Zm00001d032267,-0.3940160692223027,-1.500978640484055,0.13982602846310177,0.4615225103238015
Zm00001d044247,-0.1494863291291244,-1.4981785719679428,0.13983381860763705,0.4615225103238015
Zm00001d040629,-0.6041281185191378,-1.4979963945630488,0.13985606306610987,0.4615225103238015
Zm00001d053074,-0.49465163017338365,-1.5068606366083976,0.1398591813403891,0.4615225103238015
Zm00001d006373,-0.4396323574474046,-1.4996729623521214,0.13991092436081495,0.46162290966160097
Zm00001d026268,0.3763546237827743,1.4970356800890252,0.14002485630401043,0.4617623351711625
ENSRNA049477302,0.5136953312073924,1.4970965917808576,0.1400676652705449,0.4617623351711625
Zm00001d049282,-0.21030977084749458,-1.4985488544687269,0.14007015341233817,0.4617623351711625
Zm00001d051014,-0.4026039474784837,-1.499187087816466,0.14011800820824696,0.4617623351711625
Zm00001d013927,0.320792010323542,1.4966684287409258,0.14011801420571923,0.4617623351711625
Zm00001d012972,-0.3679136669274623,-1.5001745310425723,0.14012778101954593,0.4617623351711625
Zm00001d028274,-0.4055259385505767,-1.4977782502694126,0.14014545899771821,0.4617623351711625
Zm00001d005229,0.3460116016527224,1.4965782639340128,0.14020071746329543,0.4617623351711625
Zm00001d042476,0.5067853159819355,1.4999701462770993,0.14020401616779438,0.4617623351711625
Zm00001d052648,-0.40311271638928936,-1.4963337718143825,0.14020480234297109,0.4617623351711625
Zm00001d032427,-0.3166044378056343,-1.5043691828715695,0.1402309606593961,0.4617623351711625
Zm00001d012968,0.35079240146045515,1.4982359815890105,0.14024321850135427,0.4617623351711625
Zm00001d048155,0.22037508301263742,1.5019674588858687,0.14024681977496337,0.4617623351711625
Zm00001d004702,0.28405436560998165,1.4965930146832678,0.14027291121586574,0.4617623351711625
Zm00001d047547,-0.5690546109390482,-1.4965317404432865,0.14029278178237156,0.4617623351711625
Zm00001d010967,0.1434519288821381,1.497431796639933,0.14029437531592676,0.4617623351711625
Zm00001d027188,0.3069612925772337,1.498741621539083,0.1403709755246904,0.46194424073125323
Zm00001d002477,0.5660674668059852,1.497555131642462,0.1404019011570329,0.4619758042325468
Zm00001d005912,-0.5103968024289243,-1.5000938303970581,0.14045852253705327,0.4620918941077714
Zm00001d051188,-0.4223543911333305,-1.4954183657020246,0.14055333188894836,0.4623335635308048
Zm00001d052219,0.15541461089075082,1.4983720831031841,0.14063942572277371,0.46254649523100577
Zm00001d044379,-0.3505984465780303,-1.508108050154169,0.1406704239315404,0.46257818675984447
Zm00001d034527,0.4823576398140492,1.4953222974711613,0.14072182176641262,0.4626625233685621
Zm00001d033987,-0.21151435191389437,-1.5051324003511755,0.14073880305849815,0.4626625233685621
ENSRNA049457503,-0.2177140962879589,-1.4951724222043925,0.14094390469004545,0.4632664408254773
Zm00001d017298,-0.4093453225383681,-1.4930292809917798,0.14106162931539648,0.4634678399191139
Zm00001d017837,-0.3528876705143163,-1.4929519556988005,0.14106296803999563,0.4634678399191139
Zm00001d015569,-0.4375712726060259,-1.504748541423909,0.1410693882380567,0.4634678399191139
Zm00001d050437,0.47561379360102984,1.4939411690301745,0.14109144088837614,0.46346997284540303
Zm00001d033797,-0.43447600373129625,-1.4989743641940545,0.14111322602529563,0.4634712265056502
Zm00001d039732,-0.400512272760535,-1.4999824824285837,0.14116351380734,0.46351361531054025
Zm00001d010198,-0.3019261825784394,-1.50659985526712,0.14116894305777283,0.46351361531054025
Zm00001d002865,-0.33549233101162534,-1.4948303163949477,0.14119526540323002,0.46352975698022175
Zm00001d053860,-0.3775503450715041,-1.4925316220986335,0.14128754260307264,0.46370998735295965
Zm00001d018155,-0.44830593220254444,-1.492254303681747,0.14129858810539708,0.46370998735295965
ENSRNA049470937,-0.4749407462442432,-1.4921111544014023,0.1413144087255094,0.46370998735295965
Zm00001d045106,0.29736566085846067,1.4920988076412003,0.14135238169303016,0.46376431411831437
Zm00001d000502,0.8506796306576323,1.4933402884340354,0.14145169395375837,0.4640020703010534
Zm00001d028912,-0.3004448448397171,-1.4928754725758726,0.14151967175531532,0.4640020703010534
Zm00001d031530,0.4805296491100486,1.4945711851485426,0.1415504713058005,0.4640020703010534
Zm00001d035201,-0.46487372671143445,-1.4910635335643276,0.14156367896935448,0.4640020703010534
Zm00001d038006,0.3227614929147542,1.4910551209354714,0.1415915687087387,0.4640020703010534
Zm00001d031981,-0.3930966647858978,-1.4916385465939757,0.14160500139684892,0.4640020703010534
Zm00001d004019,-0.3704493232535637,-1.4913256575275124,0.14160647276563115,0.4640020703010534
Zm00001d032656,0.33987241704493765,1.4927051295025897,0.14161072869315927,0.4640020703010534
Zm00001d021039,0.14126463882371504,1.5107915407045973,0.14161770031493773,0.4640020703010534
Zm00001d048202,0.32241341411382995,1.4919321430637098,0.14168012017020665,0.4641363573624288
Zm00001d025988,0.42022490021059156,1.492338029721845,0.14172492749824714,0.46415626262498216
Zm00001d013421,-0.40627219028386063,-1.4910517647733335,0.14172906661477705,0.46415626262498216
Zm00001d011447,-0.2870673936762529,-1.4994856827604828,0.1417633838227972,0.464198444472834
Zm00001d011252,0.3368857236181011,1.4901269851331154,0.14180936253685458,0.4642411602555639
Zm00001d021019,0.4318064640815731,1.4900667890369335,0.1418193070606149,0.4642411602555639
Zm00001d017560,-0.3952395369045285,-1.490123291109538,0.1419006733004578,0.4643184905609627
Zm00001d053528,0.3034886138891477,1.4899212828049162,0.1419138353203908,0.4643184905609627
Zm00001d046936,-0.24012182416106587,-1.492553941705375,0.1419186329846646,0.4643184905609627
Zm00001d033892,-0.37913816732646444,-1.489686733701807,0.14192870088773493,0.4643184905609627
Zm00001d039062,-0.3323464734710163,-1.497725122463115,0.14203672418381033,0.4645369454732552
Zm00001d013595,-0.2819964276321023,-1.4893642516127763,0.14203838163749988,0.4645369454732552
