Gene,log2FC_RvS,t,p_welch,FDR_welch,p_wilcoxon,FDR_wilcoxon
Zm00001d009727,1.4130032204373524,4.850094344181244,5.926293877238236e-06,0.002252979542237229,4.57455532756666e-05,0.006390801358911513
Zm00001d011299,-1.105820571593136,-4.848516520304755,5.930536340053666e-06,0.002252979542237229,8.939833559613527e-06,0.002889300834326438
Zm00001d034497,1.8340898421340377,4.869673771598577,6.311368028848846e-06,0.0022679885107431885,7.040802421264771e-07,0.0007260073125241302
Zm00001d031898,-0.4861921693951583,-4.826058107163451,6.332443632255427e-06,0.0022679885107431885,1.2603699639527975e-06,0.001049694276901303
Zm00001d018786,0.7349669255664493,5.070950390586302,6.335541136847725e-06,0.0022679885107431885,2.0750782434018675e-05,0.00463234477140454
Zm00001d043986,0.9311501613407147,4.829178101171177,6.4813775634710184e-06,0.0022679885107431885,2.7276061750664963e-05,0.005273534295972313
Zm00001d042022,-0.8124528694389497,-4.846956576505918,6.523003061574711e-06,0.0022679885107431885,1.4522561640918239e-05,0.003938150560994668
Zm00001d003021,-1.5577488319524697,-4.805500737462103,6.833694510447336e-06,0.0022679885107431885,3.0047593012820312e-05,0.005482062219697742
Zm00001d051310,-1.6634444219224767,-4.816195098287842,6.882852683861877e-06,0.0022679885107431885,7.853101222861776e-05,0.008502552693992445
Zm00001d033948,2.1671493336060155,4.812651021915865,6.927415873260184e-06,0.0022679885107431885,3.183685272109276e-05,0.0055537377065311925
Zm00001d015429,-0.7517596740677015,-4.844113243621731,7.159196075695126e-06,0.0022679885107431885,1.7502587014428005e-07,0.00026495469005653315
Zm00001d018699,-1.7747767090236302,-4.838806051498992,7.19743442329042e-06,0.0022679885107431885,5.625523635028195e-05,0.00704133461230639
Zm00001d008283,1.1013289314094594,4.941941539994973,7.26225676723184e-06,0.0022679885107431885,4.841052594912267e-05,0.006592965590580519
Zm00001d023213,-1.6523164646061042,-4.7998459114086085,7.267476612825886e-06,0.0022679885107431885,1.6045671889246334e-05,0.003938150560994668
Zm00001d037004,-0.7206470335423951,-4.785452651601805,7.33163368209214e-06,0.0022679885107431885,1.636804056938765e-05,0.003938150560994668
Zm00001d013385,1.5933103612841748,4.820651125906128,7.446678963719735e-06,0.0022711322011322132,3.063311760337244e-05,0.005482062219697742
Zm00001d003148,1.8797067415562352,4.787023704953378,7.850156136804096e-06,0.002360934458143832,2.0750782434018675e-05,0.00463234477140454
Zm00001d007442,-0.9189753488704193,-4.879354199583721,8.065429507287937e-06,0.002392449459600178,1.641953074840896e-06,0.0011851617294201587
Zm00001d024936,1.9548492589120732,4.738367736453328,8.804915336323824e-06,0.0025765086039561636,0.00025796950226311314,0.01526249071586189
Zm00001d032428,0.634095753762618,4.7890575249301,9.17711624121412e-06,0.002613737120629722,5.0075449753373615e-06,0.002126144684234416
Zm00001d045581,1.4402761517679408,4.824213723861228,9.210397169379924e-06,0.002613737120629722,0.0002809839531186725,0.01592781811736056
Zm00001d053416,-1.3841721678218364,-4.931349545698089,9.358809435978726e-06,0.002613737120629722,0.00022093465460034235,0.014230985087274352
Zm00001d015293,-0.3762891729421236,-4.719558645367356,9.479388268597392e-06,0.002613737120629722,1.287656096496609e-05,0.0036688033044128382
Zm00001d036079,-1.6203708671330084,-4.828443086260436,9.535662350131525e-06,0.002613737120629722,0.0005657185587563573,0.02306981105708128
Zm00001d034164,-1.4867295878348459,-4.717249138391914,9.84831156269934e-06,0.002665691732233644,1.8074650163183494e-05,0.004208478221866402
Zm00001d049769,0.8695803017967956,4.784490514768609,1.0413900676373886e-05,0.0027694457132773176,2.8908301487608304e-05,0.005482062219697742
Zm00001d013294,-1.670375619158109,-4.702237530929555,1.0487417959210308e-05,0.0027694457132773176,7.853101222861776e-05,0.008502552693992445
Zm00001d004587,1.1108248207302842,4.69295583485609,1.1030475106322063e-05,0.00287775792713612,0.00034430465561938943,0.01741956311397724
Zm00001d014953,-0.5512240511836355,-4.6665370095858805,1.1653715818417292e-05,0.0030041614563334294,2.3340977637732823e-05,0.004907043978324918
Zm00001d048176,-0.8874326964943626,-4.771489441777126,1.1859675575776125e-05,0.00302128723432772,3.7116305458550945e-05,0.005866543637952279
Zm00001d041455,-0.8354166155521705,-4.669644871306704,1.2029955943156188e-05,0.003029030999919815,7.031315331614375e-05,0.00801347906267251
Zm00001d026445,1.090084040564443,4.65101035099781,1.2394058823227182e-05,0.003068359080799712,5.625523635028195e-05,0.00704133461230639
Zm00001d035324,1.1826118579038587,4.7155440095414685,1.2566549339251173e-05,0.003068359080799712,0.006070299406296496,0.08458575504758321
Zm00001d037200,-0.3689642935400981,-4.642881161893055,1.2751004399313728e-05,0.003068359080799712,5.026823861131193e-05,0.006719187894378694
Zm00001d012882,1.412445283577036,4.651424627337835,1.2752947135493399e-05,0.003068359080799712,0.00010897529291662214,0.010127686664448653
Zm00001d050382,-0.6266145285577824,-4.639670969629957,1.2934975508434634e-05,0.0030779556006554237,2.3340977637732823e-05,0.004907043978324918
Zm00001d049061,-1.3773632002784728,-4.727055554797305,1.31990444978866e-05,0.00310665336475257,3.143503464921089e-06,0.0016473894123017476
Zm00001d033109,0.8036031964345791,4.650136859744361,1.3498940764457176e-05,0.0031430759496081256,1.9113384286642064e-08,8.033392903594831e-05
Zm00001d042969,0.8169724146323396,4.773520673913708,1.386013422187191e-05,0.0031928441110682377,0.00015032372916551476,0.012100780785687942
Zm00001d046455,0.9060842663466857,4.618337595524827,1.4139926408041572e-05,0.003223010173049813,5.609201715266995e-07,0.0006073082697119575
Zm00001d007234,0.8901693567818016,4.60564464032611,1.4694406348750123e-05,0.0032901856605343244,5.676679975428124e-06,0.002276348670146678
Zm00001d036700,-1.387216707002981,-4.635814742540403,1.4985766748526273e-05,0.0032901856605343244,4.056914688622413e-06,0.0017928251156618315
Zm00001d016591,-0.4759658912269247,-4.648558661175954,1.5017760176715899e-05,0.0032901856605343244,1.052163336707056e-05,0.0032547921275792274
Zm00001d013427,0.5228732283540127,4.671438309214981,1.512055694799718e-05,0.0032901856605343244,0.00012138969578120835,0.010685253953033682
Zm00001d046722,-0.892885066923639,-4.59716258612421,1.5194355133159344e-05,0.0032901856605343244,2.5731698311145153e-05,0.005159205511384603
Zm00001d045124,-1.017736147589924,-4.620452444712896,1.5636887941495576e-05,0.003342187422037819,2.9472715200782507e-05,0.005482062219697742
Zm00001d006588,0.7328710398574163,4.59476133646956,1.5892145347751467e-05,0.003342187422037819,3.308544214198411e-05,0.0055537377065311925
Zm00001d020607,1.1650429496071997,4.607473515632111,1.5897538767428437e-05,0.003342187422037819,1.5038442864276263e-06,0.001122904971665649
Zm00001d053409,-0.9804147775492595,-4.576334639232624,1.6503060510969148e-05,0.0034361276183127493,4.1610570691226463e-05,0.006129491821413727
Zm00001d000195,-0.9659894240125189,-4.591249758455263,1.7359069957179312e-05,0.003554162019249508,2.1582155985629017e-05,0.004673400057128107
Zm00001d000116,-0.5459507398695012,-4.560846237944996,1.744292295036874e-05,0.003554162019249508,5.4188264138927104e-05,0.006943151903339216
Zm00001d021726,-0.967287443713043,-4.572970222051561,1.759191650906076e-05,0.003554162019249508,3.308544214198411e-05,0.0055537377065311925
Zm00001d027841,-0.453661590433736,-4.556626886049482,1.7726493861593557e-05,0.003554162019249508,4.488858121715991e-05,0.006311800894002472
Zm00001d034853,-1.2988467552749956,-4.609497356253816,1.792779813054037e-05,0.0035615462451258823,6.529402779704113e-05,0.0075608389193429345
Zm00001d053972,0.6511642798069004,4.573748823092281,1.8110191814612013e-05,0.0035650735777600774,5.625523635028195e-05,0.00704133461230639
ENSRNA049475596,1.492350484320723,4.553504191074484,1.84150382739863e-05,0.003592425574638733,3.308544214198411e-05,0.0055537377065311925
Zm00001d048859,-0.8461352496791471,-4.6150508976077385,1.973228157252966e-05,0.0037788650651117677,1.5729360727871078e-05,0.003938150560994668
Zm00001d036543,0.8309405487774146,4.526424529224965,1.9884608628770613e-05,0.0037788650651117677,1.5114481468490717e-05,0.003938150560994668
Zm00001d002455,0.8457949527439698,4.5488796462845045,1.9894274379917868e-05,0.0037788650651117677,9.427772966570933e-05,0.009364632835693897
Zm00001d053966,-0.47437146749740133,-4.513926388866425,2.104398270569561e-05,0.0039624904479055026,4.841052594912267e-05,0.006592965590580519
Zm00001d007768,0.6935451042008713,4.559669667727981,2.1689852406667266e-05,0.004048897103568733,0.00023673173989359575,0.014563037203567962
Zm00001d034801,-0.6290130363879873,-4.532984677897957,2.2171700307491046e-05,0.004074464216208349,3.063311760337244e-05,0.005482062219697742
Zm00001d001774,0.9987156081458823,4.49674554995344,2.23539383471603e-05,0.004074464216208349,8.407439006332815e-06,0.002800841296048166
Zm00001d035420,1.2730172548212164,4.500622273063079,2.2549313557103364e-05,0.004074464216208349,1.8074650163183494e-05,0.004208478221866402
Zm00001d053453,1.342428168011585,4.492487192548443,2.2579463653135767e-05,0.004074464216208349,2.427073436981124e-05,0.005005318876608502
Zm00001d006016,1.5072018033979042,4.577367853384425,2.490703081417081e-05,0.004457329299587229,0.0009144074693844068,0.030137868100532636
Zm00001d027967,1.0057018123322345,4.4579822920056245,2.5704309568992202e-05,0.004562304257434075,3.063311760337244e-05,0.005482062219697742
Zm00001d020310,-0.5832407500115613,-4.460374149337075,2.6303187111767715e-05,0.004630644013969253,3.2806392419844e-06,0.0016473894123017476
Zm00001d017112,1.325913151022056,4.534813430461392,2.6831937524639645e-05,0.00466316004854353,0.0005129076130867338,0.02177745383094144
Zm00001d043480,-0.5912304161876876,-4.474792468914021,2.6918583451923025e-05,0.00466316004854353,0.00012581600468306004,0.010854262013573633
Zm00001d013705,1.4890988438268205,4.467686913454538,2.727139082481701e-05,0.004686783308893552,0.0003059116719408345,0.016602033444127393
Zm00001d051592,-0.6658996780348403,-4.466470745552205,2.7828717556354377e-05,0.0047449059052385644,0.0002858119024447004,0.016117111811295683
Zm00001d021890,-0.4158260153805742,-4.464544671846065,2.8370277962858993e-05,0.004799453117248036,1.636804056938765e-05,0.003938150560994668
Zm00001d008752,0.598406604682018,4.4301114888813835,2.869238354357093e-05,0.004816316846918487,5.026823861131193e-05,0.006719187894378694
Zm00001d015050,-0.8130519384735336,-4.435489147870409,2.9644407232199554e-05,0.004937846109277302,0.0003273291860723324,0.017120739601957213
Zm00001d042779,1.4421788547918863,4.446997344622862,2.989801782859031e-05,0.004942073878322859,2.523565855390787e-05,0.005107036918937579
Zm00001d007594,0.6446637069902987,4.441243639551986,3.083935715087024e-05,0.005028578771185128,1.287656096496609e-05,0.0036688033044128382
Zm00001d029075,1.1265616535178,4.407347203811308,3.10793168409987e-05,0.005028578771185128,2.6237002922361283e-05,0.005164873284371011
Zm00001d023713,-1.7919064630386923,-4.407054258402541,3.111801770290972e-05,0.005028578771185128,9.955512678213163e-05,0.009713196657896486
Zm00001d046831,0.8592118215516047,4.401184474299161,3.205211663953031e-05,0.0051028868179153015,0.00013039412875466154,0.011160294324321902
Zm00001d021051,-0.965191255403326,-4.442271909396498,3.215993084909251e-05,0.0051028868179153015,1.2368613088307731e-05,0.0036193236191110214
Zm00001d027283,0.9243553842051517,4.495381370145749,3.228482008194312e-05,0.0051028868179153015,0.001173434307930015,0.034152616268705034
Zm00001d008720,-0.9914423269535173,-4.396598329977926,3.298931702316262e-05,0.005176454136373647,0.00010137537843745294,0.009713196657896486
Zm00001d000294,-0.8716145458168452,-4.4046815861167445,3.60334498495945e-05,0.005568779825044092,2.9472715200782507e-05,0.005482062219697742
Zm00001d014138,-0.36802307267309864,-4.384455981329412,3.608575101762121e-05,0.005568779825044092,0.00012581600468306004,0.010854262013573633
Zm00001d050089,0.6449047416247327,4.368875012349766,3.635292599530379e-05,0.005568779825044092,4.1610570691226463e-05,0.006129491821413727
Zm00001d036300,0.5021212299695339,4.394281267582472,3.651827538359015e-05,0.005568779825044092,7.853101222861776e-05,0.008502552693992445
Zm00001d053608,1.3886722342618394,4.400277023834495,3.689986044477404e-05,0.0055876194270708885,4.488858121715991e-05,0.006311800894002472
Zm00001d035367,1.9436057938507858,4.419329155191599,3.763864034374707e-05,0.005659910541690965,3.2806392419844e-06,0.0016473894123017476
Zm00001d011610,-1.05775630694851,-4.347063231020833,3.8910157361102723e-05,0.0058107623965332296,6.529402779704113e-05,0.0075608389193429345
Zm00001d044986,1.30601607700061,4.344514366966809,3.928688618146163e-05,0.005826837214886097,9.090745174210193e-05,0.009285424339733372
Zm00001d028868,-1.0089652849117527,-4.34519212899585,4.011740566219733e-05,0.0059095394708110266,3.6413590535419994e-05,0.0058407399218813666
Zm00001d003301,-0.9480152644177613,-4.346334820375843,4.058468919120215e-05,0.005937978782069537,4.005801726984783e-05,0.006108565534938626
Zm00001d029448,-0.4765058150117021,-4.336897621108801,4.128248196473373e-05,0.0059995360031164045,0.0001990839159633371,0.013685597194508257
Zm00001d010618,-0.6225487753230254,-4.333831939034854,4.199836344020298e-05,0.006062883746227702,7.280502988199582e-06,0.002627533528441229
Zm00001d042150,-0.43010425304201033,-4.5083623336307665,4.2300450241505765e-05,0.006066052645891164,0.004142703286677492,0.06770271469412409
Zm00001d025846,1.2035295631963328,4.319441891902585,4.310624972958976e-05,0.006140939023977215,2.1582155985629017e-05,0.004673400057128107
Zm00001d034028,1.172704142052917,4.316474193231455,4.36177113145469e-05,0.006168209913806852,0.00019226339572354725,0.013561145182402905
Zm00001d027290,1.934895695237436,4.36417066224398,4.3867383703992575e-05,0.006168209913806852,0.0002809839531186725,0.01592781811736056
Zm00001d052076,-1.712765039685896,-4.310203807507642,4.4761346375428604e-05,0.0062440975165470375,3.572351987464519e-05,0.0057728141743699024
Zm00001d016956,0.9458323404867597,4.327585374665651,4.498380034087641e-05,0.0062440975165470375,0.0001425357457800511,0.011825551874027689
Zm00001d021070,-0.4990716363753993,-4.306648341349198,4.6092682102357275e-05,0.006343508558265281,4.005801726984783e-05,0.006108565534938626
Zm00001d028109,-0.39622265206050056,-4.30783147728606,4.640001213896146e-05,0.006343508558265281,5.8396743296590566e-05,0.007225846167682126
Zm00001d003693,1.2279236598241206,4.429229888371423,4.6578824270997486e-05,0.006343508558265281,0.004501437649622688,0.0712009721438493
Zm00001d004168,-1.1199664856037967,-4.3382049813790635,4.700281962988585e-05,0.006361244101659676,0.00029071748916567044,0.016183024448312152
Zm00001d011543,-0.6965984791573467,-4.296866868807281,4.770849479809847e-05,0.00641664438731692,0.00022870521891435648,0.014230985087274352
Zm00001d033259,1.0117626943875029,4.296324024756884,4.802236029464091e-05,0.006418988826050335,9.427772966570933e-05,0.009364632835693897
Zm00001d013191,-1.7822832202618764,-4.29001188308172,4.8678583116136517e-05,0.006455126356196648,0.00010137537843745294,0.009713196657896486
Zm00001d028923,-0.38714361150317167,-4.289492623993087,4.899751480831054e-05,0.006455126356196648,7.853101222861776e-05,0.008502552693992445
Zm00001d047210,1.5266110111212199,4.293572108317065,4.93806053657815e-05,0.006455126356196648,2.9472715200782507e-05,0.005482062219697742
Zm00001d004681,-1.5612377895490082,-4.28943218883773,4.948512861959193e-05,0.006455126356196648,1.1409498448999986e-05,0.0034314066585367457
Zm00001d050755,0.5062868208343074,4.294850512758808,4.9800536191862806e-05,0.006457370123943696,0.0002061312791485742,0.013948645995885082
Zm00001d035212,0.8954610978055821,4.281306377338907,5.071580973170968e-05,0.00653690561863358,1.5729360727871078e-05,0.003938150560994668
Zm00001d002775,0.7903278003405765,4.3736779317303,5.1489199994763386e-05,0.0065973203354237064,0.00014002532651247724,0.011661955462696855
Zm00001d021754,-0.272528402361643,-4.275427247146607,5.199031597718522e-05,0.006622342953940992,1.052163336707056e-05,0.0032547921275792274
Zm00001d014019,0.9615944757480008,4.269718363659219,5.231745435728619e-05,0.00662504185177003,3.183685272109276e-05,0.0055537377065311925
Zm00001d050775,-1.915478038647199,-4.4174243765917325,5.275124411091008e-05,0.006641136278939808,0.0001990839159633371,0.013685597194508257
Zm00001d011969,0.6377993892847327,4.290697396177742,5.354968840240903e-05,0.006693358738753528,4.661802528071452e-05,0.0064297243275706515
Zm00001d029342,-0.5804393777416053,-4.330940553906207,5.4046579990049827e-05,0.006693358738753528,1.5729360727871078e-05,0.003938150560994668
Zm00001d042598,0.781878802468289,4.31412435946017,5.409336747399406e-05,0.006693358738753528,9.090745174210193e-05,0.009285424339733372
Zm00001d029703,-1.266692420853062,-4.252947891555716,5.5063005770355654e-05,0.006774626857677735,4.661802528071452e-05,0.0064297243275706515
Zm00001d024700,1.2541459365450867,4.262318857954978,5.690814792474825e-05,0.0069561886567417195,5.9496230542012456e-05,0.0073200646372541915
Zm00001d042158,1.2676108402096062,4.246850345691771,5.726963415401302e-05,0.0069561886567417195,0.00024502200730999426,0.014820409347180489
Zm00001d018421,0.6570175863317989,4.262164952069442,5.7606819011138216e-05,0.0069561886567417195,0.00010897529291662214,0.010127686664448653
Zm00001d039640,-0.6369778966036584,-4.244715810437308,5.787202908017562e-05,0.0069561886567417195,6.529402779704113e-05,0.0075608389193429345
Zm00001d021414,-0.9940042309699799,-4.240639223863682,5.814492227164733e-05,0.0069561886567417195,7.853101222861776e-05,0.008502552693992445
Zm00001d033710,-1.797551856214755,-4.239829608779889,5.873895614869476e-05,0.00695717242070387,0.00015032372916551476,0.012100780785687942
Zm00001d048950,2.131594611994058,4.256655100355572,5.879572148281187e-05,0.00695717242070387,0.00027155643438789767,0.015639050612328554
Zm00001d018036,-0.6184299962307831,-4.3045324550288475,5.986144900836723e-05,0.007044781613191217,2.0426230692423144e-06,0.0013009105865109728
Zm00001d044774,1.3786894534210727,4.22440707712798,6.135886702605644e-05,0.007163240765776206,5.219338679923695e-05,0.006767638309884292
Zm00001d053997,-0.8426451500313115,-4.225201491989906,6.152963805460304e-05,0.007163240765776206,0.00021341246662448938,0.014175563043824212
Zm00001d043418,0.4770318690926896,4.2397359629555105,6.48281949296479e-05,0.007506896967949709,0.00011297384404023997,0.010322091218765216
Zm00001d017501,-0.6743785630422461,-4.250035996823624,6.521381330881712e-05,0.007509601702873002,2.7276061750664963e-05,0.005273534295972313
Zm00001d034823,-0.8601841068207383,-4.271608964711808,6.5678251775386e-05,0.007509601702873002,3.8560542959126644e-05,0.00600712228228006
Zm00001d020403,-0.778619620890699,-4.229919519008416,6.589195176622658e-05,0.007509601702873002,0.0007560954931423179,0.027017313215352726
Zm00001d022031,1.5719701644447506,4.337699436963057,6.715879455292119e-05,0.007613908571984059,0.0001613321512525031,0.01243233595452563
Zm00001d002436,1.3748334621394165,4.196803575323837,6.792601766098167e-05,0.007660781179327589,0.000147684278339559,0.01206775608741438
Zm00001d047366,0.9008177819149463,4.223045651327325,6.833869219854617e-05,0.007667388812784035,6.775962978546281e-05,0.007804611826459636
Zm00001d038275,-1.2400684325281772,-4.193563791113619,6.896993764078694e-05,0.007695956718218352,0.00011095757795917478,0.010267843560375944
Zm00001d031724,1.2664548719952515,4.191442723426664,6.930412672266457e-05,0.007695956718218352,0.00021341246662448938,0.014175563043824212
Zm00001d038879,0.7809091832952046,4.195620250556615,6.969350545389358e-05,0.007699710036217407,0.00024502200730999426,0.014820409347180489
Zm00001d041715,-0.9286384830047449,-4.206650984081902,7.023257535873308e-05,0.007719879120903585,0.00011711049870219633,0.01052245119874423
Zm00001d003491,-0.9865936212990305,-4.339183719788579,7.105560981950489e-05,0.007732638623764598,0.00014508850838501085,0.011900555153670549
Zm00001d028992,-0.4982514777074929,-4.204654450309378,7.1062856106454e-05,0.007732638623764598,8.450536914820982e-05,0.008926240309928465
Zm00001d015127,1.2485243314656258,4.194346320987107,7.21573981456134e-05,0.0078124814972255615,3.93025117343757e-05,0.006078975636401224
Zm00001d051753,0.824646310355561,4.1745727526726615,7.36378115146576e-05,0.007933100350937292,0.00018566292727676979,0.013536515243269941
Zm00001d039384,-1.0902412519556641,-4.171499771342075,7.539542814431909e-05,0.008001366778205286,0.00022870521891435648,0.014230985087274352
Zm00001d023452,0.4290786984455899,4.213769744878964,7.554453168503256e-05,0.008001366778205286,0.0001613321512525031,0.01243233595452563
Zm00001d001864,-0.8737953011693831,-4.173265672070687,7.605286707700377e-05,0.008001366778205286,0.00012581600468306004,0.010854262013573633
Zm00001d044382,0.6722133734814505,4.214502127749074,7.60896401098853e-05,0.008001366778205286,0.00030076619858530017,0.016363797146145956
Zm00001d003267,1.3984976546269103,4.169265799623256,7.611903372634566e-05,0.008001366778205286,0.00029071748916567044,0.016183024448312152
Zm00001d031648,-0.4143757084858102,-4.22616418042866,7.65691140591057e-05,0.008009795148965578,8.765120314145085e-05,0.00903809120392846
Zm00001d014773,-0.4502655271375495,-4.183280433673089,7.71927923704791e-05,0.008036215028799781,7.853101222861776e-05,0.008502552693992445
Zm00001d026269,-0.38425247437158916,-4.145119979486352,8.170203514469718e-05,0.008464956311116137,0.00022870521891435648,0.014230985087274352
Zm00001d030235,1.097412116430237,4.149381215296102,8.234099287840482e-05,0.0084905326656618,3.245544362280284e-05,0.0055537377065311925
Zm00001d021662,0.9369167310436392,4.14964179919734,8.388674235975895e-05,0.00860892663060768,0.0004647216861382865,0.020495078190709684
Zm00001d004804,-0.9916347764203151,-4.172674946430561,8.439090027646965e-05,0.008619813936729594,0.00010897529291662214,0.010127686664448653
Zm00001d001858,-1.0585483949128158,-4.133773804482263,8.521405069323668e-05,0.008663028421180033,0.00015573641579259243,0.012307723896251082
Zm00001d038288,1.2415848738600945,4.143600546239255,8.6527207806589e-05,0.008718043665751503,0.00022870521891435648,0.014230985087274352
Zm00001d023216,-1.119943231279163,-4.134167939976667,8.656042246866968e-05,0.008718043665751503,0.0004647216861382865,0.020495078190709684
Zm00001d003049,0.8409333998291979,4.129279623265619,8.745872476909661e-05,0.008767737158101935,0.0002061312791485742,0.013948645995885082
Zm00001d029208,0.820679470770286,4.151976726363333,8.911415702038771e-05,0.00885205097725601,0.00034430465561938943,0.01741956311397724
Zm00001d002796,0.6736110040996715,4.120166230278692,8.958851169296875e-05,0.00885205097725601,0.0003560754195158896,0.017603783411408846
Zm00001d040304,-0.9551186531808169,-4.135198939370248,8.959283087830381e-05,0.00885205097725601,0.00022870521891435648,0.014230985087274352
Zm00001d037228,0.954491020111443,4.167064226761717,8.993494111925383e-05,0.00885205097725601,0.0003560754195158896,0.017603783411408846
Zm00001d015886,-0.2663223375784769,-4.1308498233364155,9.122891520803224e-05,0.008938782488301947,0.00014002532651247724,0.011661955462696855
Zm00001d023431,0.8255824356800154,4.136081716819323,9.5314931709797e-05,0.009254744087782856,7.710107345662039e-05,0.008502552693992445
Zm00001d034629,0.6085061705652377,4.107068360458585,9.559684390027976e-05,0.009254744087782856,0.0004070250341463586,0.01907731621083387
Zm00001d043560,-0.4465314689990363,-4.168021989985208,9.590296878526297e-05,0.009254744087782856,0.00016711667854535944,0.012608866053035588
Zm00001d039407,-0.6209557531584657,-4.100179308286115,9.616317630697064e-05,0.009254744087782856,0.00012581600468306004,0.010854262013573633
Zm00001d033935,0.6320525668705521,4.107870088178944,9.8362878719507e-05,0.00941759111916758,0.00022870521891435648,0.014230985087274352
Zm00001d027291,1.3788076173338393,4.11671127364753,9.937155418057928e-05,0.00941759111916758,0.00021341246662448938,0.014175563043824212
Zm00001d007037,0.5427739526052759,4.093141532832873,9.946949045925136e-05,0.00941759111916758,0.00017927590508459853,0.0133403451845426
Zm00001d012140,-0.816419356494615,-4.18595432850209,0.00010011437313523325,0.00941759111916758,1.103135521370498e-06,0.0009953040241565318
Zm00001d028363,0.765328167823685,4.095181423813562,0.0001006038181253976,0.00941759111916758,0.0004802934654860238,0.020968295769424113
Zm00001d039099,-0.7321527495458676,-4.087975626451884,0.0001007011908621017,0.00941759111916758,0.0003328986663381475,0.017163304097348207
Zm00001d048373,1.6185643640848486,4.0931829171401555,0.00010099540893651519,0.00941759111916758,0.00010511053363965441,0.009982734629092441
Zm00001d006196,0.6549822115362679,4.105844421829141,0.00010133456778267509,0.00941759111916758,0.0001613321512525031,0.01243233595452563
Zm00001d016679,-1.6399723086146123,-4.083272325372678,0.00010179592313252872,0.009420038117571696,7.569577767024412e-05,0.00849283093094024
Zm00001d027325,-0.7222417736861555,-4.130248114401213,0.00010258903519564183,0.009425721079565678,5.219338679923695e-05,0.006767638309884292
Zm00001d044442,-0.7019997237320919,-4.1205984430312785,0.00010272791053742957,0.009425721079565678,0.00022093465460034235,0.014230985087274352
Zm00001d042341,0.7624397546351123,4.139826397511971,0.00010463668373199664,0.009545437878802994,0.00029071748916567044,0.016183024448312152
Zm00001d036973,-2.120048559904565,-4.091055456017771,0.00010491429828923583,0.009545437878802994,0.0004070250341463586,0.01907731621083387
Zm00001d052261,-1.5290801013133675,-4.088522340041687,0.00010537904101347439,0.009547605665714538,0.0003744390588721898,0.01817960399286636
Zm00001d036761,-0.7715556968409496,-4.074896756499404,0.00010668577307050887,0.009596142085172482,7.998599798559706e-05,0.008616999006866263
Zm00001d045497,-0.7395957224407717,-4.13912892610677,0.0001068010641233291,0.009596142085172482,7.5868157929341575e-06,0.0026497565996805848
Zm00001d043994,-0.9525359441769679,-4.143511826069187,0.00010771758386530467,0.009628747830947956,8.765120314145085e-05,0.00903809120392846
Zm00001d006194,-1.0580056217720966,-4.095057636496852,0.00010805327989841845,0.009628747830947956,0.00032184700219502226,0.016874757834215524
Zm00001d005743,-1.3828578310371946,-4.111582196063473,0.00010905208654462054,0.009660367462785629,0.00012138969578120835,0.010685253953033682
Zm00001d006419,-0.840127751690269,-4.0920137619425985,0.00010973333024333818,0.009660367462785629,0.0008057937458674871,0.027917852436823307
Zm00001d032220,1.3937925167970424,4.118726258816367,0.00010974648544588827,0.009660367462785629,0.0015449378366970982,0.03940410355222493
Zm00001d012708,0.9694192125325565,4.110361234921241,0.0001137172808505843,0.009968625570293299,0.0001192319969505812,0.01066880025606564
Zm00001d033139,1.213089851475945,4.070384711238345,0.00011416916696373594,0.009968625570293299,6.529402779704113e-05,0.0075608389193429345
Zm00001d030937,0.5152237879872592,4.046627408770636,0.00011601338895850744,0.01008897158436755,0.0006440297295396051,0.024903249577590374
Zm00001d034359,0.8753201463229606,4.14921690683586,0.00011810334854673698,0.01022963963772417,0.00030076619858530017,0.016363797146145956
Zm00001d019149,0.7861405255307901,4.0614651286811245,0.00011928691606948718,0.01025271926350906,0.0004647216861382865,0.020495078190709684
Zm00001d008890,0.7958398409734291,4.05408191531428,0.00011932034793865462,0.01025271926350906,0.00015573641579259243,0.012307723896251082
Zm00001d011828,-0.7840057617664264,-4.089625577757658,0.00011981231052731022,0.01025271926350906,0.00011711049870219633,0.01052245119874423
Zm00001d039879,0.50075322892432,4.043719222137644,0.00012026372462045356,0.01025271926350906,0.0004070250341463586,0.01907731621083387
Zm00001d001856,-1.0206342986092336,-4.151327653215643,0.00012523378013010126,0.010634557940930246,1.4390480801171409e-06,0.0011128981116734489
Zm00001d052137,-1.1481614794880892,-4.033238637638147,0.00012737338848169613,0.01077399747727597,0.00016711667854535944,0.012608866053035588
Zm00001d043278,-1.1135890980527239,-4.02233367504205,0.00012854336239601059,0.010805036416667925,0.0006036933839694409,0.02407435826238356
Zm00001d033605,1.1434967165347123,4.040423583403254,0.00012873831142053775,0.010805036416667925,0.0008057937458674871,0.027917852436823307
Zm00001d048083,0.34004195143071453,4.093997513161234,0.0001319450330819419,0.011031419870101814,0.004142703286677492,0.06770271469412409
Zm00001d013429,0.6953503890714512,4.224562914851333,0.00013294321342709626,0.011038790046594363,0.00032184700219502226,0.016874757834215524
Zm00001d006125,0.4556031830572689,4.028348584674638,0.0001330527478600318,0.011038790046594363,0.0001730959047351181,0.013014648337271693
Zm00001d026479,0.8121023235550151,4.001703979024781,0.00013605788265581622,0.011200643115277336,1.1879820922996469e-05,0.003523912907761172
